,Unnamed: 0,track_id,genre_name,sample_start,acousticness,danceability,energy,valence,liveness
6694,6694,4Xfxmq0n9kMSIeb1EGcNoz,rock,14,0.0352,0.459,0.905,0.793,0.187
6695,6695,47kkvqvjIhLm2DVPsDSiv0,folk,10,0.583,0.543,0.45,0.448,0.0595
6696,6696,3HdrN4xHTPhxQGdTSo2spQ,hip hop,21,0.00831,0.639,0.957,0.188,0.203
6697,6697,3C4JNyv2NAT72xm0cDKl0v,orchestra,19,0.893,0.323,0.0114,0.134,0.171
6698,6698,2uBhGx3m5iJrtsql8Qk00j,rock,11,0.0857,0.7,0.934,0.224,0.114
6699,6699,7pax4grXoXIF5F2XbO7Y1E,folk,23,0.127,0.716,0.521,0.845,0.122
6700,6700,4zXvB4MoQD8onk0NCZbeHG,metal,20,0.0999,0.403,0.777,0.149,0.124
6701,6701,6zdMlZyo0XyRNclXyQvVAl,metal,1,0.0108,0.538,0.851,0.66,0.325
6702,6702,7tFa04zJGCdcRLmrXLThOe,rock,15,0.000536,0.646,0.845,0.668,0.235
6703,6703,3olJm5hPTWRM89ZNuPbNMg,funk,14,0.0233,0.494,0.98,0.955,0.225
6704,6704,2BVKaxu5taHTOMApXK8pOX,electronica,9,0.531,0.209,0.508,0.319,0.0947
6705,6705,03LoUl8P7zyq102kfiZF95,classical,13,0.913,0.148,0.112,0.0547,0.114
6706,6706,7sdG8n2Q9s8tCM8Wc2Vg1a,pop,19,0.0343,0.802,0.845,0.828,0.335
6707,6707,7m3Tbsn12hbBnsFHR6O4U7,electronica,15,0.187,0.597,0.52,0.381,0.0997
6708,6708,2KZVDEQXJUNdDUDIjv528B,funk,11,0.207,0.748,0.665,0.969,0.105
6709,6709,7t2NM5NyAaJC9k8ifQKiQU,folk,16,0.975,0.468,0.191,0.698,0.14
6710,6710,6O1tuiopEu5ApqQqR8rYf9,jazz,25,0.758,0.656,0.321,0.464,0.162
6711,6711,3dQVhh2jNpnLKqJyGiFPmP,country,15,0.307,0.626,0.903,0.909,0.0383
6712,6712,0f5OEsszF9GKAE4uy632AK,classical,4,0.962,0.274,0.052,0.116,0.0951
6713,6713,1vcAHEXL5Cl9TUk0ESvWnN,rock,20,0.00126,0.5,0.859,0.269,0.329
6714,6714,1aYzaGEdKIz3qr1U6nlOyD,reggae,0,0.122,0.871,0.711,0.533,0.119
6715,6715,4GsN56PtulWa8EtJNKcpaj,folk,3,0.773,0.534,0.502,0.9,0.122
6716,6716,5UPHng7Mk8kd40cgE9GqjB,rock,16,0.896,0.636,0.292,0.408,0.104
6717,6717,06Ma6lKaUgcmuYGDZKC39W,orchestra,22,0.963,0.434,0.0833,0.274,0.682
6718,6718,4PyEyFo5PyPQXf6FputONC,hip hop,18,0.215,0.867,0.564,0.237,0.112
6719,6719,5p2665rdi1sFIoCY5BFTy0,classical,4,0.938,0.369,0.0264,0.112,0.0855
6720,6720,7yXAphXwZ8P2iwJ07rQNYE,reggae,8,0.0463,0.791,0.546,0.791,0.0609
6721,6721,2OfJP9BW8HnZpPvDDZ5Dx2,electronica,4,0.923,0.672,0.443,0.112,0.109
6722,6722,33gdEFFgP0FjTEFupZNM7w,reggae,18,0.0026,0.863,0.694,0.907,0.542
6723,6723,3DASY8a7mjkgnBGhNqUHyu,orchestra,14,0.956,0.27,0.418,0.201,0.97
6724,6724,7sGZDsOCYpvqkIv8eH4jOG,rap,5,0.337,0.637,0.521,0.0781,0.33
6725,6725,0Bvhclemd0HbPcOIfUfD2Y,soul,16,0.722,0.492,0.296,0.251,0.128
6726,6726,3uO9Bnt2H4EZlkQ6ibGVF8,electronica,9,0.22,0.79,0.842,0.864,0.07
6727,6727,1PAXt7Yfy0IBODGU4QAw3W,classical,2,0.982,0.406,0.199,0.473,0.331
6728,6728,5p65EUxtIzcN3E4uRvkLwV,jazz,8,0.977,0.454,0.176,0.442,0.118
6729,6729,7krbQbYq63hcwVMNW1R0tD,rock,1,0.452,0.37,0.211,0.223,0.0857
6730,6730,3bceL3NJmM8sKwr5dyrKAz,r&b,5,0.322,0.623,0.722,0.653,0.159
6731,6731,3o8bovLXjsxsFBTXajm1VA,pop,19,0.141,0.704,0.664,0.533,0.107
6732,6732,2WLKJKmPMowsRUXnjECNmS,metal,5,0.000621,0.341,0.985,0.205,0.287
6733,6733,0ehRgzGf5GxSr4eP427lXB,country,3,0.122,0.65,0.736,0.595,0.0998
6734,6734,0pLmfgIANOX9FB9uZDU43x,pop,4,0.358,0.692,0.656,0.629,0.0929
6735,6735,4kQQHnmIzEyQi64G96dKZb,funk,15,0.0643,0.447,0.639,0.563,0.158
6736,6736,1Fo98RNzO78WnMtkZKZXMW,jazz,2,0.908,0.359,0.0955,0.229,0.124
6737,6737,2b9lp5A6CqSzwOrBfAFhof,metal,10,0.361,0.453,0.906,0.473,0.26
6738,6738,70uixR6jXhzZofmxFcHgnN,rock,2,0.184,0.641,0.729,0.906,0.283
6739,6739,44mommx98x2Dh3Ud9fdbym,metal,15,5.55e-05,0.303,0.939,0.369,0.108
6740,6740,0bn2lpkVhI3Vp9d0g0q8W9,funk,3,0.104,0.381,0.707,0.605,0.369
6741,6741,2OLfqWLQICAJj3Nsm36KP8,orchestra,23,0.907,0.226,0.2,0.159,0.0626
6742,6742,6dlCkU5U8tDNErWoPHujPV,jazz,6,0.618,0.534,0.579,0.606,0.11
6743,6743,6W9W8dSswA8KNegvl3W97V,country,16,0.000937,0.616,0.893,0.567,0.111
6744,6744,12lKq3hZs1BwcqKnA5VXxO,funk,3,0.000598,0.626,0.727,0.546,0.1
6745,6745,6vPS75nWOKkuH5WTLD8hDc,soul,0,0.733,0.453,0.276,0.597,0.126
6746,6746,7AEV4oGvHPn1DtAE7pLCXR,pop,15,0.277,0.814,0.539,0.64,0.0699
6747,6747,4WyVRn3L2uXnSUkY762gqN,jazz,11,0.0262,0.39,0.913,0.603,0.0649
6748,6748,6IIcvtmuGpWIasqOpyGlyY,soul,15,0.242,0.708,0.441,0.724,0.0899
6749,6749,3Wp2M8SCCmCHjFg8dXrA1F,classical,4,0.969,0.447,0.251,0.558,0.317
6750,6750,3ells2tHH8YyUujRnaW8f4,orchestra,15,0.985,0.261,0.0593,0.0789,0.403
6751,6751,2eYY43d0V17SxOX0g7sBAD,rap,11,0.099,0.568,0.714,0.508,0.116
6752,6752,4la9jiqXYHQlEwbRhqYsd7,soul,22,0.655,0.763,0.621,0.825,0.158
6753,6753,2GnVuaoKSkB6Xa07l1BBg8,metal,12,0.0838,0.476,0.556,0.43,0.125
6754,6754,3zMVsONH6RZv528HANVm3Y,funk,2,0.504,0.715,0.616,0.901,0.611
6755,6755,4OkCpVlV3onBamWQAbc8dM,classical,6,0.967,0.256,0.251,0.0869,0.111
6756,6756,0DSob5ze3sstCI5FFpCRwj,folk,14,0.273,0.708,0.565,0.837,0.0367
6757,6757,1xI1WeIBbsLQ6j0jLpAq4q,electronica,17,0.03,0.761,0.781,0.609,0.166
6758,6758,1d0NjHhCDKCKZIbws021xD,jazz,24,0.525,0.595,0.343,0.338,0.161
6759,6759,6ISliK8mqQ8BKXHIEve1iG,reggae,1,0.137,0.714,0.715,0.805,0.167
6760,6760,5yQ9iMZXGcr5rlO4hoLsP4,soul,24,0.808,0.54,0.681,0.794,0.162
6761,6761,0gPxAMKPYhnFSAKkBcy3UN,jazz,1,0.96,0.411,0.0416,0.0782,0.064
6762,6762,0IroH0Fk8zJl2tK1ddVxTY,orchestra,21,0.948,0.377,0.168,0.346,0.404
6763,6763,02wmEyZ3biRECnBbRwWliU,country,7,0.292,0.61,0.712,0.671,0.202
6764,6764,72J5IENFG0u001Afq5ucID,orchestra,5,0.954,0.238,0.201,0.114,0.258
6765,6765,0P2Dxoy0mdzM9NlFQoLZbc,rap,12,0.0249,0.685,0.631,0.72,0.211
6766,6766,4MSKGtnxTdqIypqwTDY3em,electronica,9,0.564,0.296,0.4,0.184,0.116
6767,6767,76OUhpuAQSQ2orR5TUeeRc,folk,1,0.253,0.414,0.501,0.452,0.353
6768,6768,3VZMAx8GdrO73kvTZDD8rU,soul,13,0.606,0.442,0.585,0.233,0.185
6769,6769,4QNpBfC0zvjKqPJcyqBy9W,r&b,1,0.192,0.671,0.939,0.529,0.298
6770,6770,2swu91llDBxeb75tMETplV,hip hop,19,0.0111,0.659,0.734,0.328,0.106
6771,6771,2vO0OvKjPttG2KiXyIu5RN,r&b,3,0.27,0.748,0.528,0.424,0.128
6772,6772,6ypKaenmVXMCXvlkfYOpjf,metal,21,6.05e-05,0.458,0.873,0.551,0.0664
6773,6773,7j8NiarJOyJ8tGIXtk6V5L,rock,25,2.47e-05,0.4,0.576,0.586,0.0962
6774,6774,0rPwYD35H9BEg8BDATRLLL,metal,12,0.000163,0.515,0.896,0.157,0.14
6775,6775,4twFcxWUgcdvd6Irs4tamJ,rap,14,0.0143,0.647,0.627,0.636,0.14
6776,6776,1ozdRCYFVt8Ui0dba1520D,hip hop,2,0.143,0.738,0.782,0.654,0.176
6777,6777,78dv9BM2N8Ql0vrNE2Cv1I,classical,7,0.963,0.341,0.247,0.0994,0.232
6778,6778,0bIGNGUqgpB82sAksxonkZ,folk,21,0.00907,0.439,0.867,0.318,0.679
6779,6779,5hAOJvfhTB07VcFhno9EY1,reggae,10,0.216,0.772,0.484,0.756,0.336
6780,6780,4rsEDpUCQMVIYiCb1laeuw,folk,13,0.739,0.471,0.348,0.455,0.0739
6781,6781,5vNivpfJaXsTpYpxIHsjvm,funk,15,0.083,0.723,0.546,0.591,0.28
6782,6782,2ClYvY2kxsvGI5ttdbPwjh,funk,15,0.238,0.411,0.446,0.43,0.14
6783,6783,4q650OiSDQIwccxDFpuuBm,electronica,7,0.511,0.71,0.734,0.4,0.0701
6784,6784,0x8VeSHmhbRl9EUAdsEx6A,pop,19,0.0114,0.721,0.746,0.705,0.0844
6785,6785,5qqQH3n2jn4lblOMWL7OPA,reggae,24,0.0116,0.818,0.476,0.61,0.127
6786,6786,70iDnqYvxCPl3mPd3ddxgD,r&b,19,0.0143,0.78,0.71,0.858,0.0366
6787,6787,5OaYpOVXxqQpFWhLEWN2BU,soul,24,0.658,0.439,0.289,0.172,0.139
6788,6788,3Yh0UKUflS0LTuJjUJgKNI,classical,23,0.937,0.388,0.263,0.102,0.0945
6789,6789,2mWb172p8SCACG6Peh3Qmt,r&b,18,0.164,0.76,0.463,0.184,0.0884
6790,6790,5UEaKP1vPMG3T6vyBhiSso,r&b,1,0.0478,0.556,0.575,0.216,0.163
6791,6791,4WCZalosPdTXmwZ5ZUOarr,jazz,19,0.696,0.557,0.104,0.308,0.1
6792,6792,6lZe9DbvrcHZ3Ot2O9BPRc,pop,15,0.0287,0.744,0.71,0.652,0.107
6793,6793,3zpui4CLRf1zu4etxqWjYb,country,10,0.701,0.574,0.557,0.2,0.104
6794,6794,3DUnBZXGEkh8ot5V4W9d68,reggae,22,0.126,0.8,0.472,0.968,0.178
6795,6795,2IzMlIwhoCWV3E3JrF9gq1,soul,8,0.424,0.664,0.243,0.648,0.0308
6796,6796,6z6hCyOaWbqYKAlgeA6U3d,metal,24,0.000446,0.29,0.938,0.196,0.545
6797,6797,0M8MPqaoGgkRjkG9kgZ3n4,hip hop,0,0.0911,0.571,0.309,0.133,0.215
6798,6798,7FQvFYg88JndjHvd5tBxwI,metal,25,0.0123,0.563,0.734,0.231,0.102
6799,6799,1Tep6sM1BNqjfP8U9liO2R,reggae,16,0.0183,0.779,0.512,0.763,0.0868
6800,6800,5eIx02KMwP6qMG8tcZxKhG,funk,8,0.694,0.79,0.392,0.724,0.0385
6801,6801,3BhSiKrzvrROupHmoxq12R,hip hop,20,0.101,0.584,0.702,0.795,0.118
6802,6802,2T4Ts0t5m6QkxUegjMXxcq,orchestra,11,0.951,0.351,0.0813,0.146,0.291
6803,6803,76nmX4bM6Xfm99faEuXfOp,hip hop,20,0.0332,0.817,0.589,0.427,0.113
6804,6804,1Zp7ySmnsdP0qrr1plNIqP,jazz,16,0.989,0.476,0.19,0.249,0.588
6805,6805,4VmcVEuTlYnWcc6QksaLyw,rap,1,0.0497,0.897,0.632,0.499,0.111
6806,6806,5NUUMjnvKiw0mSLQd5vRA6,soul,6,0.0215,0.598,0.808,0.333,0.12
6807,6807,2RaA6kIcvomt77qlIgGhCT,metal,1,0.024,0.362,0.961,0.491,0.159
6808,6808,65N3RYCN1DgfY0Zcv5k9kr,country,13,0.115,0.721,0.735,0.961,0.0499
6809,6809,4nm9rEC2KiKeQFq3LbDfM0,metal,24,0.0015,0.398,0.828,0.189,0.302
6810,6810,08jCkXAmDCKu8y6HRlpYft,r&b,16,0.0213,0.653,0.592,0.646,0.101
6811,6811,3APVxx6pVbL5ZIwUMFVAar,orchestra,15,0.957,0.443,0.0803,0.104,0.214
6812,6812,0YICFtdkzTAgahgnwvYTiz,country,14,0.0732,0.293,0.874,0.397,0.18
6813,6813,7HVLKg8RsXaRaGzbONE3MJ,jazz,10,0.984,0.47,0.117,0.677,0.185
6814,6814,2Qqf36BJKwvvgfShjz5zII,jazz,19,0.796,0.557,0.457,0.709,0.703
6815,6815,6oipWwDsUB0XCoZfZeRBvW,folk,0,0.245,0.492,0.484,0.146,0.128
6816,6816,3PovGredRP1qYTZZME7DDR,electronica,3,0.000969,0.511,0.841,0.343,0.201
6817,6817,2PeJWalk3QIOZbf9Z90M16,jazz,13,0.0944,0.341,0.398,0.292,0.0805
6818,6818,1EP3a2EyB1JpEdf28LWDUO,pop,14,0.149,0.902,0.805,0.382,0.26
6819,6819,7GwdsuQ5yIqnHjssYoDUKm,orchestra,8,0.831,0.121,0.191,0.0383,0.122
6820,6820,0sy9gUv5KKXwB8ejZph2Qq,orchestra,0,0.895,0.187,0.204,0.0605,0.0859
6821,6821,2u6wDHwmX6IWBYjZKUdLlp,classical,16,0.995,0.396,0.0521,0.512,0.116
6822,6822,6EVl6n3nyW21MijcRvlxEt,reggae,6,0.12,0.758,0.442,0.654,0.13
6823,6823,0bPSRn4crnh5f1JhELPlyL,pop,15,0.137,0.685,0.9,0.779,0.2
6824,6824,2geANSiw0Jnezu3WbGiCmS,orchestra,12,0.98,0.182,0.145,0.0615,0.848
6825,6825,4nnoWkdf9ZSQJnMQhmxyMj,metal,21,0.00114,0.478,0.972,0.245,0.354
6826,6826,03yib980AUBlXsJ8JJz54l,soul,23,0.0915,0.512,0.493,0.0437,0.0666
6827,6827,24eE9n2PxwKY6jrDKPuL8F,classical,23,0.949,0.303,0.241,0.28,0.158
6828,6828,4z8c9qkpiYghn6DCQ6yA0u,r&b,14,0.29,0.435,0.561,0.231,0.197
6829,6829,6tsojOQ5wHaIjKqIryLZK6,rock,11,0.000218,0.58,0.604,0.645,0.477
6830,6830,1DpQZbwotEMx2DVEuPorBo,electronica,10,0.0068,0.567,0.91,0.928,0.0951
6831,6831,0gvgO9wprV1bxtBh7QOwsE,rock,7,0.008,0.555,0.607,0.526,0.0968
6832,6832,455FnqcfxVyP7GRsqiK6Vo,soul,9,0.55,0.781,0.444,0.598,0.136
6833,6833,1abbmCW62dP7ag10VjQBz4,funk,0,0.0508,0.742,0.473,0.904,0.0387
6834,6834,3qRHCvn70YpVFFkx3lrAYf,r&b,15,0.0132,0.636,0.741,0.53,0.287
6835,6835,15JUnS7aTcsxwfaoEJYT7a,r&b,22,0.419,0.784,0.562,0.344,0.111
6836,6836,3ERQCYzTXSYLn6jBsiEZc0,orchestra,20,0.925,0.5,0.28,0.446,0.426
6837,6837,33OVwHAdsrJELptAp74TqW,rock,19,0.00078,0.559,0.933,0.45,0.0595
6838,6838,4CcSw8wQAHYf4XNckayPoc,folk,23,0.215,0.75,0.562,0.807,0.105
6839,6839,4lc61NBCDzy2srBHDQeTfN,rap,20,0.233,0.868,0.548,0.557,0.181
6840,6840,31Q84a7UanVaTSrnFsFypj,folk,6,0.69,0.734,0.202,0.506,0.0996
6841,6841,4Nq1QHikz6FqwXD8k2WDFK,country,14,0.812,0.459,0.398,0.153,0.0851
6842,6842,4xFfDqhvO8Xkl60MmlvzaC,hip hop,1,0.292,0.66,0.789,0.749,0.0818
6843,6843,2xpZwWAfwE9RsvO3TCjDsg,classical,5,0.854,0.359,0.232,0.174,0.18
6844,6844,4uCbetXW9LStYPUjCpBVp9,soul,25,0.545,0.474,0.473,0.561,0.0356
6845,6845,6z3JD6IqVvu6TUBtCfQPbe,metal,1,0.0734,0.609,0.912,0.564,0.159
6846,6846,5tINQeP1nS5DPE8zlra6il,orchestra,4,0.808,0.275,0.191,0.281,0.0692
6847,6847,08njzqpdaLEunyLb1DuxzX,rap,14,0.402,0.578,0.623,0.6,0.108
6848,6848,3YngbGDDNGvdP3GkCutfH7,funk,6,0.326,0.611,0.824,0.83,0.0995
6849,6849,7a86XRg84qjasly9f6bPSD,pop,20,0.02,0.378,0.638,0.735,0.0849
6850,6850,3CctogqiXpI4BTBnDOq03Y,jazz,24,0.487,0.437,0.516,0.324,0.176
6851,6851,6XlcraQqLY6wGnXpoVeoko,folk,19,0.828,0.497,0.194,0.511,0.102
6852,6852,1boHm9rjmvzxpJASd9dnGK,hip hop,18,0.373,0.561,0.764,0.598,0.157
6853,6853,6iqAJh3X8bf94eo4reme5L,folk,19,0.785,0.543,0.327,0.249,0.0888
6854,6854,2DgxUWPtPPFa8GOUIxwJHc,classical,25,0.692,0.483,0.157,0.131,0.101
6855,6855,4fpOXKIU9yRBoYkMhgJ24k,jazz,13,0.244,0.774,0.564,0.784,0.046
6856,6856,2jm4r2LruBBzaEM1Q3rNOg,classical,1,0.693,0.266,0.19,0.28,0.113
6857,6857,3MOUUE92JOO8UdVTszYaJ0,pop,3,0.216,0.787,0.73,0.336,0.0743
6858,6858,47gNQ4TBuPfVjVbnuzTE3V,orchestra,16,0.96,0.429,0.108,0.115,0.115
6859,6859,3BDlCFBcu0ECQ4ZXd7Kzqv,rock,23,0.00583,0.507,0.971,0.487,0.278
6860,6860,2M2WJ7gBlcKNxdhyfPp9zY,funk,1,0.447,0.784,0.713,0.97,0.0904
6861,6861,7zuQhC4ZZsLWuupAcVuuss,pop,6,0.05,0.617,0.836,0.658,0.107
6862,6862,4popOeDxsdewp8fiAshmrH,hip hop,5,0.0628,0.719,0.537,0.609,0.111
6863,6863,6UqUxcDluuDHtsXuSKLerY,metal,20,3.7e-05,0.456,0.981,0.448,0.096
6864,6864,5qVwVp1uZGDdnlafHZyZ47,r&b,13,0.0981,0.603,0.642,0.458,0.291
6865,6865,3IcQQjnvQTrwwX2wV5QwtQ,electronica,8,0.0369,0.771,0.708,0.701,0.1
6866,6866,5mgC1uKXW7Gg2I0LJvdEcU,rap,13,0.102,0.797,0.574,0.629,0.154
6867,6867,5XeT9fYCeg1jYithrEni7v,metal,10,0.00295,0.252,0.971,0.305,0.528
6868,6868,3lCfyDeaEYxEvJSnhv1ek3,funk,6,0.0315,0.505,0.911,0.281,0.0745
6869,6869,3OYbmTwwQ1dTnGyKmgc1Mt,country,1,0.066,0.655,0.751,0.746,0.303
6870,6870,2hyfepwCRQsenxVLzsaOtA,pop,20,0.0544,0.545,0.487,0.119,0.0872
6871,6871,0ioJtrTIlCCwg40CuQxH3D,orchestra,0,0.974,0.189,0.0195,0.0384,0.129
6872,6872,6uCqzA5JPOCtquPswsrmsC,jazz,14,0.703,0.507,0.619,0.838,0.129
6873,6873,1RuaxunGLjFmlXtKgfvd5G,jazz,17,0.893,0.617,0.275,0.156,0.0803
6874,6874,7p8GWclbwHuUxwom7c1oRz,hip hop,6,0.717,0.518,0.456,0.325,0.225
6875,6875,6koowTu9pFHPEcZnACLKbK,soul,0,0.564,0.62,0.342,0.307,0.131
6876,6876,2e8MxBgVWMSQmxb2zcuCoq,classical,20,0.929,0.251,0.219,0.0965,0.0824
6877,6877,2EDbLhcX7HRoSj9gvG1MQO,country,5,0.276,0.606,0.777,0.49,0.0755
6878,6878,1037SLWJPTVYBiZAt9TPbg,pop,7,0.334,0.753,0.404,0.221,0.381
6879,6879,0Zbbxnx4SGGHoIow4PpISP,pop,19,0.152,0.677,0.497,0.419,0.0911
6880,6880,6UeROtzgj12WLgZx3033G6,soul,10,0.184,0.572,0.745,0.593,0.154
6881,6881,52MNypbTWiwybwzhXvsPk5,country,5,0.00111,0.542,0.797,0.593,0.0906
6882,6882,0IzR5fjY9gSy3nWxXosrQc,rap,6,0.0154,0.574,0.758,0.283,0.128
6883,6883,0pTRGssh4gWx22BykTgnoI,pop,4,0.0648,0.592,0.536,0.361,0.588
6884,6884,7rWqL6XVmRMHrqwq0GTazK,soul,18,0.11,0.4,0.501,0.245,0.354
6885,6885,1uLBDlBZROhCvLAX5LdKrI,reggae,4,0.604,0.537,0.714,0.315,0.0959
6886,6886,2Syy6iCju7lcPLesnbEwnV,jazz,9,0.935,0.326,0.341,0.141,0.114
6887,6887,4pPIWWOny4xWSiSRPsIY1c,country,5,0.443,0.354,0.664,0.235,0.0835
6888,6888,77tSaCI568RS8g4kROyFLp,folk,3,0.358,0.368,0.479,0.463,0.103
6889,6889,1b5SISCI3nhthZFcVSLgIF,funk,16,0.168,0.637,0.844,0.481,0.301
6890,6890,2Vo8VPB1bPqgeH9Jjq5lcf,rock,18,0.115,0.456,0.832,0.964,0.342
6891,6891,1l642x0Gi5dQrFAq1wRxIY,reggae,24,0.0262,0.732,0.749,0.862,0.115
6892,6892,5HiTmpnvgLnofi31wuG0EA,reggae,13,0.676,0.851,0.267,0.824,0.0442
6893,6893,6m3ZXs465Rt4Tc1iiLktXL,hip hop,12,0.822,0.6,0.524,0.449,0.104
6894,6894,5PG3h38oiQLEJlOuOvIs80,r&b,16,0.184,0.902,0.614,0.862,0.0867
6895,6895,4w5m4X0OZ2IslxNOgtntTN,funk,10,0.139,0.608,0.699,0.784,0.242
6896,6896,4bZsLI9lZgSu3MN99kDbic,country,9,0.0166,0.592,0.928,0.391,0.123
6897,6897,3WRIaWsws011vHMd9uzPjG,rap,16,0.013,0.734,0.683,0.445,0.28
6898,6898,0WJZmRmlQnoybpeLuKC43t,classical,21,0.967,0.466,0.307,0.678,0.0757
6899,6899,2OkUn5OaMvBGaXSHAJEqIh,r&b,1,0.176,0.625,0.518,0.308,0.0699
6900,6900,6cRqxXoY6esNiFaOnl4EiC,hip hop,21,0.0544,0.83,0.33,0.0744,0.119
6901,6901,5kapVb34raTBsynt0Zj6qw,jazz,13,0.925,0.513,0.292,0.566,0.0824
6902,6902,36vwZIzXhoNJL3hdfhoCIG,reggae,21,0.0546,0.825,0.785,0.961,0.199
6903,6903,4fKy2IhALYKY88boXpCHz0,r&b,10,0.00905,0.664,0.393,0.265,0.117
6904,6904,3YBTxokhuaszeWCOXC7FQn,rock,1,0.275,0.444,0.409,0.544,0.173
6905,6905,3N5oiETJEStSB71TjTFkWV,pop,5,0.00811,0.785,0.572,0.477,0.111
6906,6906,64zMovN4OokoGxT6mRYj8Y,soul,0,0.0396,0.6,0.923,0.727,0.0567
6907,6907,41CwXzTFrdJHmocVPMdIqk,electronica,23,0.172,0.898,0.53,0.862,0.144
6908,6908,5ncrAJweQsGKQWOhf2isOK,metal,6,0.00528,0.612,0.919,0.772,0.13
6909,6909,2V8bjkt9kcdmuW5EquN5DG,electronica,3,0.87,0.346,0.215,0.382,0.43
6910,6910,2uqFFr9ZvjEGJsQub6uNUe,classical,13,0.967,0.164,0.166,0.11,0.328
6911,6911,0ewK5oKOtaMnSjpzB2jFUC,funk,13,0.00768,0.36,0.759,0.431,0.874
6912,6912,4LEZGxgtNtnILHuHmwZLJ6,soul,12,0.299,0.681,0.639,0.985,0.21
6913,6913,7iE9oBkH73M1K74gyjjx7c,electronica,0,0.29,0.734,0.553,0.336,0.118
6914,6914,1FMCxWp9kcTLErK0ruiXsi,classical,2,0.945,0.226,0.0207,0.0391,0.0596
6915,6915,4uJSCrI7r0usNJ3aaHAuC6,metal,22,0.156,0.328,0.553,0.322,0.0985
6916,6916,3SjS9Y86t8BiecD1Wq7r4o,r&b,1,0.0468,0.843,0.48,0.743,0.081
6917,6917,1AHMN6Xotby0EENtT0ZGN9,funk,17,0.24,0.772,0.76,0.927,0.032
6918,6918,3SJ81ohMbg4k4LAeKy2pYA,reggae,16,0.246,0.771,0.787,0.972,0.0447
6919,6919,5JKHtELnCKvUsiAJboPVE3,soul,0,0.0676,0.894,0.558,0.817,0.0407
6920,6920,1cfXsvLy6VcLUa1gmUCPrj,jazz,7,0.715,0.416,0.604,0.711,0.083
6921,6921,3iKOfCVBylKnjQFzJy41vm,rock,6,0.00361,0.559,0.757,0.331,0.116
6922,6922,1gT8eoUUU3oNwatyXzQ6II,jazz,18,0.981,0.6,0.246,0.744,0.396
6923,6923,1QGO7udymj4xp6w8jbpiF8,soul,9,0.239,0.761,0.644,0.917,0.052
6924,6924,1lxswgIpzV6HhENRvkflES,reggae,21,0.0724,0.827,0.646,0.512,0.247
6925,6925,0R1c5FY83F3C5hYXdf3cVF,rap,15,0.000945,0.865,0.655,0.66,0.268
6926,6926,6Zl9K0CZdK1Wo1VIUEbzVW,reggae,17,0.0215,0.804,0.499,0.745,0.0871
6927,6927,2tyFsuxYmVThdXA2iYZhcU,soul,17,0.124,0.79,0.745,0.698,0.056
6928,6928,0Nl3ELbkUtOEVSkj1kcmDs,orchestra,7,0.937,0.268,0.0459,0.145,0.359
6929,6929,7AjjrmLLbP6orVgzFZTOWK,country,18,0.115,0.719,0.573,0.754,0.0531
6930,6930,11aDztfDWwW2fMwL5m438y,pop,8,0.962,0.626,0.164,0.218,0.0997
6931,6931,6cyY0oyuKOD9Y5CDbyYMIm,rap,19,0.000234,0.71,0.799,0.423,0.527
6932,6932,523CmsRYNyNn0GAcyyQ4kV,orchestra,16,0.733,0.338,0.18,0.384,0.112
6933,6933,6570yh4HFRuCkq9lHPPZkc,reggae,1,0.169,0.786,0.673,0.585,0.0858
6934,6934,2nBCSz166lf3sqx9Q5RQPn,orchestra,14,0.882,0.477,0.148,0.477,0.455
6935,6935,3VvXHFFrNESiE4OOMHwSL7,pop,9,0.0941,0.555,0.763,0.394,0.128
6936,6936,3wHN3AHKtry9HxqOF6gwwe,country,0,0.0539,0.595,0.746,0.911,0.091
6937,6937,4Nr465nCPqLBUi6xmms5uL,rock,19,0.00493,0.49,0.82,0.358,0.129
6938,6938,16u0bhJR6giRIVAfExrEVC,hip hop,23,0.41,0.743,0.321,0.458,0.168
6939,6939,7ASuQYssIzxtqUlyrE5Fmc,rap,21,0.0891,0.779,0.814,0.691,0.0805
6940,6940,2051t7xxMUWpABL1S0rBuw,rock,9,0.136,0.513,0.99,0.287,0.992
6941,6941,5cwt3fRFqMCuxP5mhA1N7k,country,4,0.161,0.61,0.691,0.317,0.164
6942,6942,167SnokOWUPXatlXlb7VZJ,hip hop,23,0.574,0.784,0.434,0.502,0.122
6943,6943,7vVHJPT43dOWGhasNVN8As,rock,13,3.87e-05,0.476,0.791,0.403,0.165
6944,6944,3ImJurxjtL8FutkeQ6uPRK,rap,11,0.169,0.522,0.613,0.309,0.107
6945,6945,5jPrqPRNGaSn6uVjrQldel,classical,2,0.948,0.515,0.157,0.381,0.209
6946,6946,2VPnnOGXmejtKqxGY4jg66,country,21,0.54,0.551,0.269,0.476,0.103
6947,6947,2F114CupPJYKWI42OLj4V8,funk,11,0.49,0.519,0.241,0.265,0.0583
6948,6948,2W9FCvuxSSXbnkj9q4Dd9N,soul,23,0.224,0.487,0.774,0.415,0.145
6949,6949,1FeWEF0STZpU9GR7LodmCz,electronica,18,0.123,0.602,0.65,0.164,0.112
6950,6950,76o2qCO6L2hzFpDggMWMTU,soul,1,0.185,0.709,0.482,0.784,0.207
6951,6951,4ESFr6EFK19L20Wfq5hHC2,rap,3,0.119,0.862,0.804,0.767,0.167
